ReferenceID;StartDate;CategoryID;CategoryGroupID;SellerTypeID;SellerMemberID;EndDate;ListingTypeID;IsRelist;IsLiveOnSite;NoOfPhotos;StartPrice
0x26EC449E99CE096E531643971480729D333666DC;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;19;7,6
0xD2E9D7A9E1DC79E6D5430251F2B33422C5515A09;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;19;70,5
0xB7CD73384E0F8F2263127F60C84678F1A34C2CD6;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;19;14,1
0x77E4CFF2464C6ECE4559CD65F4409985F367E198;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;91,8
0xFF1D8F8F6629BC4F30243E7690A094FA6ACB8F5C;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;6,5
0x127FBC1B961F9734D272E9AAD600A32DBDDA06DB;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;34,1
0x97E63394292D262529E7601BF1F056E5D7EC66BE;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;53,4
0x41EDFCC245C6C7BD7EC16A7AACE668319BE67597;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;31
0x480124F086CF69AF166C5DA3F3B167A4538659C3;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;70,3
0x3D00474D655D1430D53535858E51FCD58C2F1798;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;18,7
0x479A946E0827F6170C61F043BD7DA59E1D2334BB;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;81,1
0x502C672EAA1F2941913EBBEAC0AAF4EB81006CA8;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;13,5
0x26BC5285A70257AF57AD74766C0E68210176DFE1;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;22,6
0xE3F66614E2A4F318440D1AC6FF51A8AE907A4F48;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;1,6
0x987FEA9EB2779290E8B6E9CEE44333F9A0DEDD67;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;59,3
0x5E3618823065C2EB7FC411FD61B1D3555B385243;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;49,7
0x51071FFD8E765F19290FB92AAAB5060C9A46AAC1;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;32,3
0xCC7F9F9DC6C98DA39AA06EB7E049DDD56CAB11B9;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;100,5
0x68748263DB7FFB90636A532437B9B7ADA32904C9;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;87,7
0xFD977D7B831BB82A639CE19308ED2B8F5A5C9812;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;61,2
0x4A48EAA07AF28AD76860611B7C91A88D060AD4BC;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;99,8
0xD843080B160A1E16C5318120DCADAA82C17C7083;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;97,3
0x35FABBEE8783BB82962BCB7C172EE3F699A01412;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;24,1
0xF7BB6A93799B804B98DC6857927D60806641C86A;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;6,9
0x597E6B416D6FCCA8C6C57E79D4537CB60CE6DE30;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;92,1
0xD9655BECE151F28E85135B4E1E255EB2DE2295FB;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;48,8
0x8F2812C9F65C1975150E443997CDF1F736B46267;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;81
0x04CC32547F862EEAA50141DE4194B26587442D19;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;32
0x76775BBA3CCB24C92D59CAF0A64C005062B86AFA;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;80,2
0x7A4B5ED8C0CDBA7DDDCE37A8D88DF5A7D1F11DD2;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;41,8
0x3A26929EA12DC53C15954F7F78B58B23BA6C3286;20161101;7116;2239;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;26
0xD440D723743FC8F08CE3B454F8947038D3F64742;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;45,3
0xD708A7AC454348605FFC39E4CD70B6495A4F2968;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;6,4
0x38BFEB3810201F2954B9B398A3FBEC6D08B15194;20161101;7116;2239;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;9,5
0x7572726A80E3BDE9D4E2E769908D446A24A33ECA;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;60,4
0x2FF7D94EBD6E85C357B688F3A7B136D5F0C678C8;20161101;5923;2428;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;12,9
0x5F8992B4B110E9838298C3E79137E6B26BDBEE65;20161101;4906;2470;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;3,6
0x4A46511FD35E60606BD8F595BB770B03C036A644;20161101;7116;2239;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;34,4
0x5461E6627EACF31AE5745F5A5F4B5BA1890216B7;20161101;5923;2428;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;38,6
0x893D0D9CCE67C3488D174A9CD8203D5939E1A1A3;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;77,3
0xB1BCC42E41F836C220087CB9F7CF9D900CBAAD0C;20161101;2257;2948;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;3,7
0x7F4B967EECC20047358E20B718F6182E0035B35B;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;70,2
0x4E0B4AD34E77383467A0A02416AA578CA38C8955;20161101;2257;2948;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;97,7
0x2063073BFF6FD77E51A1130AB391ED8452504991;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;39,5
0x604F2F3C261C2E17DB8C4BB44B2302C1E02A8FB6;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;90,2
0xF6AEF74F08055C25D6FE72BCC7A2AC148569C44F;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;73,2
0x8793C48E828AB4545BDD0F8E4276A7ECBF51BC12;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;32,7
0xB4BCF62878E1B7E5C221289933DF80092B735A50;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;3,2
0x4E6DC1EE00806B95377DCF9060AEEFA929836D39;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;59,2
0xEEBC6E64C4C40CEB67B505F9C26975F76AFC11F4;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;9,3
0x9D8E511BC42FCD3890819D192F62743C3C2CC4A8;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;18,4
0xD6EAFF48E141ABA1234D8B401B2FAB3F7A1015AE;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;71,5
0xFE785B669916CAF5512757EC56571ED7E77C5E2B;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;90,4
0xF1BC5EEDE1C9E7C19C04E73049E1E74FB7CA2DA2;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;89,4
0x15DC256D14FB5630736A9E9924A5A764CE2A069C;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;58,9
0xFB489408538A95D3058C6F4C642A281AD1F43701;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;86,3
0x302C14849A8E9D6F8A30493F392148F6B9EEE90E;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;96,4
0x0C1455F6CC752EA43E9FB0DD31DF78EB02BFA6F7;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;97,8
0xD1B9003BECA08D197BFDFF48B920DF56F9914DC5;20161101;9096;4665;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;33,2
0x20D88226345AAB7A01623FE952E977BB57C1AFCF;20161101;9096;4665;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;15
0x848C4147BE70FC9C360A4303B53BE01F08E36B79;20161101;9096;4665;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;79,7
0x55FDBE45571DBB732C1D07C434EB5806E463CE61;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;46,7
0x6B6D42CB2E2D8BA8B85B9F6016472BD4DFDA8EA7;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;37,9
0x2E6485FB8B2A96E3E4D6F91595B7A3EA30B3878C;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;51,5
0xF0F019EAF9C61D9BDD75DC1E145D9865A266085F;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;24,9
0x2D883E324127C0C837C5B9F47EFB6EDCF5C44367;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;55,8
0x203B0B004C89DFEEEC421383957569F8C53D1784;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;2,9
0xE692484BA6D68A93634EE5383D35890345DE4F0E;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;10,9
0xBE3A2007FB9CCB76CD097B200E13622D038E8FFC;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;17,7
0x724C845BCFB75109B1B7DD5C3C180542AC53A6B2;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;8,9
0x783146B0D45E10D57FDA38E6DC5EA88C5A44C4C6;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;6,7
0x7AB16DC9787EB5633B416E98AC4B72FF0545ADE4;20161101;2717;5815;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;24,2
0x118818584D87FB3689DA637FD2C3DA4B67ABD327;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;93,9
0x4606695A78D31FE8F7B4DD0AFF016425E14E99CD;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;23,3
0xFCAFF4A85B25ADE507A2D59BB214727EB1C9DEEE;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;48,9
0x7A43C25F67C949B48AC4A6282DA796462094216B;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;36,2
0x349974330BEEF3752AE5A7E590E01C37FB542584;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;14,9
0x8D6E6D7D9481DE3A457CA7B7D8D1077FC314BDC6;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;26,1
0xD92A2F2C0CA1869B7E8B00872EB07F07A7CE040C;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;27,1
0x9E72C0A3425899932D32E66D33D225333331BB5F;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;26
0x8B91B3080C32AB812E78F0369F55D994E72B2C07;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;7,9
0xF9DC68E579FE288A442DC9F84A9C43A2E9DF4E56;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;19,9
0x4473496FCC983EBBF66C05BF812473EDC35B46C0;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;3,6
0xB72725B242BA9E95FEBB968332FCC3B0C2F5FB9A;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;65,3
0x81944C0A54C4446E4BCC74C87F5F4874038D65E5;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;48,5
0x6F85536465465D4B34122BA65793C2705E9E2D4D;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;46,4
0xE83F9E17F45A80E6A67A374BFCCE730DE2C99576;20161101;8623;7119;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;13;68,1
0xFAAC984C843842FE41F3C5B1F6F94D54E008220F;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;47,2
0xEE70DBECEBC38545306617AE51B8424A7E004703;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;24,4
0x92BF1D64BC2AE2F00B62B83EEECD3A37AEA1148C;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;10,6
0x016FA035A0775F43164DFFF8FF4DAE82F61C9A10;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;46,5
0xC8302495745E19D0397BBEC2631B3592D94E961A;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;25,4
0x5455E8B26B766B2E32BFBB51272B5EE08A97EAE2;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;100,7
0xB57B390CC6C7BA974F1F7FBC88653007480A1D06;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;87,9
0xCB9A891EF643AE2E65AD2AEDDD70B33ADD713FA3;20161101;29;237;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;79,1
0x35E45E61F534D23916D0D6EDB73BA7D1E0D576D9;20161101;29;237;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;78,3
0x55F70727020572DE89861AA6AA5647EE23E8BD40;20161101;5532;1508;13964;0x590B727B68B2176BD2C96A1EBF8A9703AA500A1E;20161110;15;1;0;1;97
0xC4CD5118720A19C6A11B5710DA7E19254E2E88BA;20161101;8797;2605;7474;0x505E64BF1A2821EF9488C959BF7BC987E1ADDC76;20161110;13;0;0;0;63,9
0xC8A3486911B1D4A978F38D75EA87B6C7494AF8F0;20161101;89;5948;20910;0xD57646A0E94440FB154772FDA11876B8954622E1;20161110;13;0;0;0;74,2
0x0600CAA696DE4A8CBB00BD29387552A10FD04116;20161101;8588;7174;22406;0x8DF107BF91BC344AC0EB568A53DAAE90B3F8720B;20161110;13;1;0;1;61,3
0x0F3941F31DAFCE6DD8B578639B82EBDC4F833F46;20161101;5891;1483;3811;0x0C3DCA008B24A1D2A1A85CC86BD595E29E065533;20161110;13;0;0;2;42
0x371F84F2FA7FDFE96D1B7D074208C6E5F3A3238D;20161101;494;686;26360;0x235473F9F53DBF4FC25D8DDE8EDF89228B420A38;20161110;13;0;0;2;40,7
0x58570964F933C8ED3D2DE1E67A2745A7DE3988D2;20161101;494;686;26360;0x235473F9F53DBF4FC25D8DDE8EDF89228B420A38;20161110;13;1;0;3;85
0xD51FD9930CC8194E0B1B81C5C125D3FAB2C30D47;20161101;2378;1658;39219;0x6FACA945EEF2FDFC6849ED314D028BCBE23C97D4;20161110;13;1;0;1;43
0xA9661C210EE93AD2814318A5855E4BF41E4A8A2F;20161101;4930;2386;4046;0xF6D460CC82AB4CBE19451411D83DB6CD878B7F1F;20161110;13;0;0;1;8,8
0xB7B809B916DF26906C05DC558DFE90BE5A1CC438;20161101;8573;7265;23242;0x5966E5F4600263609BD6922FC1A7377DAB678C4C;20161110;13;0;0;1;67,8
0x866013ACB653B5DE0BA20F4F429CF54463B31431;20161101;5291;8623;3708;0xF59E57E2745C1D9096E62AD0C31F04BAC7720761;20161110;15;1;0;1;33,9
0x9ACAD9D656B7E37FD4EA91992944558083057384;20161101;29;237;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;46,6
0x27E84BF5427E945639824F010406E45846D7641A;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;54,1
0xF86C397B19651121B590C18AD2BDE4AE84AE55F7;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;37,2
0xE8044A2182925BB07844DD6A2B1FED381285B50D;20161101;652;2917;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;45,7
0xE4004F9F499B46871B40F28D63B70E0109BA3573;20161101;652;2917;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;9,6
0xC4FAE0667B939335FE95545ACC112D36B6BE0DF0;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;30,7
0xC56099B233839C2B9B6BD726BFB1B9A9480D45F2;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;17,5
0xA730C54B667AADC6D54546462E484DD05E8C4538;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;51,2
0x8E6D9B9DEDF3B50E069D1CEB8C380BA74216474D;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;92,4
0xE391E4D0B01D7207F7F366ABE85A1FDB8D3FE475;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;44,9
0x414D7165FF3829CE696101A859F5E9C46B7236B5;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;14
0x06E21436B66C69D9A778DE3AE4F3C57E20E060B9;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;16,7
0x8AEC91781277317D406D3A1BC86D21897109CA2C;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;21,6
0x5E71F0324EE472C09AE0C332961017C5242313F9;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;12;68,6
0xCE565DD31C9187E41458D3430A25F466E53C81C1;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;42
0xA312B11744EA073EA77A6D56EA1D80E86CD3575E;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;71,8
0x2B88EB3806615C518C768DF0763BCCD6DECBF4AE;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;51,1
0xE5F281DAF6F2AF1089F3701C3699D3B33FAA597C;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;84,7
0x791DE016FC0E9061C6AF65AB61F080BC42A8288C;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;37,3
0x163E45F54A59DAB6329B825EEA5384AC76BC6BA4;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;78
0x2FC1A0935A2296ED504CF22E55FF67CF21CF465D;20161101;7678;6795;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;80,3
0xC819CB7857BBC50BE1721D8FE447071D183F4183;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;62,8
0x31A4FF39821C68EDE046DDC75FC2D7714ABD1ECD;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;66,8
0xA49467D57777F04CC21BCB682ED41EFA1D27AD9F;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;8,8
0xBE7AF2CAC4110ABC1E5159618BAF410757DF1B7A;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;89,5
0x428D53BBEC703A501A845CCDF2BDB2BDA714B4E1;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;7,8
0xB04458E5527F526892C0A0CEFDD87501A99ACB40;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;1,4
0x54B6FA348F7B6469487A2E88C6A02B461C46F194;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;28,4
0x703DBD82363FD36311C312A5357CD7E44FAE4E88;20161101;3087;3703;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;6;9,7
0x91426917E78AB750BF4FCB4F704BDF52DCEC248D;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;22,1
0x45845D92DEC51D1408C4DCDA764EA6A960127D7A;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;90,6
0x9DC8BE2EA42C93D1F826B9C8B6B3FCF80002B92D;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;65,3
0x980C41D5C38B26F8A7A6F4007C4E02DD3CEBBEDC;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;49,1
0xE30D1ABEFBA2809269054516E442C2DC2D1517BE;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;43,1
0x937DAB20032158A6EEA5667693F9F175268A0F50;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;21,4
0x84110580F021440DCAAA047385BF22C800573DD6;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;96,3
0x8A4E368E983CD859F206A30E3061143A0E445BD7;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;95,6
0xD5FFCBFA4C86678D6FCD146982E8C6771DCDF5AC;20161101;3105;3721;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;44,5
0x351319877EF813F40E533650290C36C37542AD7C;20161101;6480;2110;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;61,1
0x2112D3964EE502AFA389B694149E1891F1B2AD9E;20161101;6480;2110;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;45,6
